state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,churn_binary,unique_id,total_charges,account_length_group_years,yrr_group
FL,106,408,false,false,0,178.4,143,30.33,247,123,21,259.9,105,11.7,9.6,2,2.59,0,false,0,e0644cbc-2090-4b8b-9aa4-f1fa30babd28,65.62,8-12,$60.00 - $79.99
ND,154,408,false,true,35,224,102,38.08,192,99,16.32,163.1,100,7.34,9.6,2,2.59,0,false,0,2715947d-14e7-44d4-855c-bf629248ce5e,64.33,12-16,$60.00 - $79.99
CO,141,408,false,false,0,264.3,90,44.93,216.4,101,18.39,208.8,72,9.4,9.6,3,2.59,0,true,1,91a25742-0681-4317-a06c-2d1abecabc65,75.31,8-12,$60.00 - $79.99
MD,93,408,true,false,0,312,109,53.04,129.4,100,11,217.6,74,9.79,10.5,2,2.84,0,true,1,d87c3d9e-2c0a-46fb-962f-3163b46f32a9,76.669999999999987,4-8,$60.00 - $79.99
MO,179,510,false,false,0,287.3,123,48.84,288,114,24.48,266,112,11.97,10.5,4,2.84,0,true,1,4d106dc8-d129-4be7-8f63-6afd4ee51d79,88.13000000000001,12-16,$80.00 - $99.99
VA,118,408,false,false,0,160.3,110,27.25,53.2,92,4.52,130.7,119,5.88,10.5,4,2.84,0,false,0,76bcbe2a-72ab-48cd-9b61-b320b4352d2a,40.489999999999995,8-12,$40.00 - $59.99
AL,111,415,false,false,0,187.8,107,31.93,246,70,20.91,175.9,88,7.92,10.5,7,2.84,0,false,0,af62de27-93bb-4375-a83c-5695d5d33009,63.600000000000009,8-12,$60.00 - $79.99
IN,76,415,false,false,0,204.2,100,34.71,292.6,139,24.87,244.3,105,10.99,10.5,2,2.84,0,false,0,8bf96d0e-f052-4136-9155-56634fd53a87,73.41,4-8,$60.00 - $79.99
AK,94,415,false,false,0,261.3,89,44.42,152.4,139,12.95,120.2,124,5.41,10.5,2,2.84,0,false,0,023d1d6a-7aca-4cb9-8799-060fab981832,65.62,4-8,$60.00 - $79.99
AL,61,415,false,true,20,254.4,133,43.25,161.7,96,13.74,251.4,91,11.31,10.5,4,2.84,0,false,0,a655323d-8e7b-49e2-a2a0-9a04c4704b91,71.14,4-8,$60.00 - $79.99
ID,47,415,false,true,28,196.2,88,33.35,194.8,106,16.56,243,103,10.93,10.5,10,2.84,0,false,0,eb6f6df8-d430-4c59-a8ac-60591692afa5,63.679999999999993,0-4,$60.00 - $79.99
OR,129,408,false,false,0,98,99,16.66,240.7,62,20.46,254.8,123,11.47,10.5,4,2.84,0,false,0,b1758539-1b68-4c3f-9af0-fb5bd29836bc,51.430000000000007,8-12,$40.00 - $59.99
ME,82,415,false,false,0,120.5,107,20.49,176.3,124,14.99,258,121,11.61,10.5,5,2.84,0,false,0,0328830a-baeb-4621-8695-84560e898dfd,49.929999999999993,4-8,$40.00 - $59.99
MD,120,415,false,true,39,200.3,68,34.05,220.4,97,18.73,253.8,116,11.42,10.5,4,2.84,0,false,0,8e74d441-2bc4-4fbf-a2bc-a2ae1e7a050c,67.04,8-12,$60.00 - $79.99
MD,90,415,false,false,0,145.6,103,24.75,197.1,137,16.75,294.5,83,13.25,10.5,4,2.84,0,false,0,944c49e7-009a-4b42-b110-17bda58b1b28,57.59,4-8,$40.00 - $59.99
MD,83,408,false,true,38,107.9,90,18.34,140.4,94,11.93,253.6,79,11.41,10.5,2,2.84,0,false,0,987959a6-0cd0-47e9-a74f-dc4915e3e6e4,44.519999999999996,4-8,$40.00 - $59.99
NC,83,510,false,true,36,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,0,false,0,76e166da-dc1c-4bec-8529-2438be423974,52.42,4-8,$40.00 - $59.99
ID,82,408,false,false,0,101,93,17.17,155.6,104,13.23,304.4,93,13.7,13.3,2,3.59,0,false,0,1a3251f8-d84d-457f-9101-ac95002467ca,47.69,4-8,$40.00 - $59.99
UT,81,415,false,false,0,129.9,121,22.08,230.1,105,19.56,140.5,123,6.32,13.3,3,3.59,0,false,0,e77ad38e-77a6-49af-a985-2d97366c7d55,51.55,4-8,$40.00 - $59.99
SC,121,415,false,false,0,144.8,126,24.62,200.6,82,17.05,208.8,81,9.4,13.3,9,3.59,0,true,1,7f77c680-5da5-4d1f-a04a-d16363951fd7,54.66,8-12,$40.00 - $59.99
NY,112,408,false,true,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,false,0,6c1a6dc1-0b32-470f-82ab-59c59e27778b,33.97,8-12,$20.00 - $39.99
AL,72,415,false,false,0,166.5,102,28.31,261,103,22.19,262.7,85,11.82,13.3,5,3.59,0,false,0,2c573f6d-40d9-4f8a-840a-86bb7b0b36c4,65.91,4-8,$60.00 - $79.99
KY,131,415,false,false,0,210.1,97,35.72,177.3,96,15.07,130.2,136,5.86,13.3,1,3.59,0,true,1,5a974a2e-8a66-4913-bc48-ecac8ffc3447,60.239999999999995,8-12,$60.00 - $79.99
VT,116,415,false,false,0,129.4,84,22,157.3,89,13.37,215.5,77,9.7,13.3,3,3.59,0,false,0,fbf85c04-3a99-4535-a7a7-9ff6ae2bc79a,48.66,8-12,$40.00 - $59.99
AR,115,415,false,true,37,184.1,67,31.3,159.4,104,13.55,193.3,121,8.7,13.3,3,3.59,0,false,0,d437752c-cf6f-4866-9043-ab46e88cde8d,57.14,8-12,$40.00 - $59.99
DC,217,415,false,false,0,123.7,138,21.03,248.5,105,21.12,269.6,78,12.13,13.3,4,3.59,0,false,0,a84d1e1b-0bbe-4db4-8827-459d30bf5c44,57.870000000000005,16-20,$40.00 - $59.99
MI,116,408,false,false,0,149.6,74,25.43,167.9,92,14.27,174.1,100,7.83,16.4,7,4.43,0,false,0,f5fefc64-c4a7-47c7-b29c-9ab4741ff610,51.96,8-12,$40.00 - $59.99
MS,69,510,false,true,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,false,0,6f36978d-308e-4ca9-a2f1-f1f4def30b27,83.329999999999984,4-8,$80.00 - $99.99
MD,147,408,false,false,0,274,92,46.58,231.8,82,19.7,283.6,83,12.76,6.2,1,1.67,0,true,1,cec17c33-1612-4b98-97a3-c8f4e5acdd31,80.710000000000008,12-16,$80.00 - $99.99
MA,86,510,false,false,0,176.3,79,29.97,259.2,97,22.03,287.4,78,12.93,6.2,3,1.67,0,false,0,dac6c14b-6109-4ace-9c23-df1117785f73,66.600000000000009,4-8,$60.00 - $79.99
MO,147,415,true,false,0,157,79,26.69,103.1,94,8.76,211.8,96,9.53,7.1,6,1.92,0,false,0,a10bbf08-3893-4a67-96e6-67ce5e626028,46.900000000000006,12-16,$40.00 - $59.99
ME,100,510,false,true,30,58.8,104,10,219.5,107,18.66,152.3,118,6.85,7.1,3,1.92,0,false,0,fd3f2603-6664-490e-8f91-c3460f3d270a,37.43,8-12,$20.00 - $39.99
WI,93,415,false,false,0,199.7,109,33.95,114.2,68,9.71,241,109,10.85,7.1,2,1.92,0,false,0,3a666c8f-006c-461d-81e3-cfcc86032d3b,56.430000000000007,4-8,$40.00 - $59.99
SD,20,415,false,true,35,171.5,98,29.16,153.1,127,13.01,165.6,125,7.45,7.1,3,1.92,0,false,0,8593f343-367e-4775-8001-ffaa60260e0c,51.540000000000006,0-4,$40.00 - $59.99
ME,56,408,false,false,0,221.9,112,37.72,278.2,122,23.65,288.1,85,12.96,7.1,5,1.92,0,true,1,9d66bddc-1e86-48d0-9406-ea3686258092,76.25,4-8,$60.00 - $79.99
AL,109,415,false,false,0,168,103,28.56,190.8,100,16.22,196.9,65,8.86,7.1,4,1.92,0,false,0,dafd5dd3-2282-4ad8-8d0f-3a07444fd923,55.56,8-12,$40.00 - $59.99
AZ,98,408,false,true,40,212.1,90,36.06,233.9,110,19.88,234,84,10.53,7.1,4,1.92,0,false,0,0dae4612-82d7-47d8-9798-40243b7c5bd4,68.39,8-12,$60.00 - $79.99
AL,106,415,false,false,0,223,121,37.91,110.1,98,9.36,188.7,107,8.49,7.1,12,1.92,0,false,0,0c32de2a-33b0-4144-8093-3ebb73e4c0b8,57.68,8-12,$40.00 - $59.99
NV,102,415,false,false,0,144.4,87,24.55,266.5,128,22.65,217.6,59,9.79,7.1,7,1.92,0,false,0,71759eaf-956f-4d98-9091-562b6ff4dc7a,58.910000000000004,8-12,$40.00 - $59.99
NC,74,415,false,false,0,102.7,89,17.46,149.3,100,12.69,188.1,114,8.46,11,5,2.97,0,false,0,e86e0eb8-6a63-4cda-b3af-3768b867d08e,41.58,4-8,$40.00 - $59.99
PA,122,415,true,false,0,230.9,132,39.25,243.2,99,20.67,182.4,57,8.21,11,2,2.97,0,true,1,a1ea1afd-d1e4-4d3d-aa50-0cfd9dd8626f,71.1,8-12,$60.00 - $79.99
IA,98,415,false,false,0,216.8,86,36.86,190.8,114,16.22,187.5,79,8.44,11,9,2.97,0,false,0,5519dd1c-03dc-4796-9cc9-3909b525c373,64.49,8-12,$60.00 - $79.99
SD,52,510,true,false,0,251.4,118,42.74,196.6,80,16.71,192,53,8.64,11,2,2.97,0,true,1,12493977-a729-45c1-9d73-3024409079c0,71.06,4-8,$60.00 - $79.99
WA,109,415,false,false,0,184,120,31.28,120.4,119,10.23,153.7,86,6.92,11,3,2.97,0,false,0,cac0e7f4-8f26-4444-93c5-99158cf7c84a,51.400000000000006,8-12,$40.00 - $59.99
IL,83,415,false,false,0,195,92,33.15,210.5,83,17.89,180.6,92,8.13,11,13,2.97,0,false,0,42e83fdd-bd74-4245-ae45-4e19f63bcb0c,62.14,4-8,$60.00 - $79.99
WA,60,415,true,false,0,205.9,97,35,277.4,117,23.58,202,139,9.09,11,2,2.97,0,true,1,6e2b2eb8-3b2b-4c3d-8078-c097e208dfe6,70.64,4-8,$60.00 - $79.99
ME,123,408,false,false,0,114.4,91,19.45,216.6,123,18.41,250.6,102,11.28,11,3,2.97,0,false,0,76795c75-f79b-4112-b328-b784b1a04652,52.11,8-12,$40.00 - $59.99
WY,62,415,false,false,0,172.4,132,29.31,230.5,100,19.59,228.2,109,10.27,11,5,2.97,0,false,0,5d8579e4-93bd-4a46-9c9c-97dfd3395454,62.14,4-8,$60.00 - $79.99
MI,136,415,false,true,24,50.1,134,8.52,295.8,89,25.14,111.8,115,5.03,11,6,2.97,0,false,0,8837752d-2e86-4dba-802c-ad625fcff016,41.66,8-12,$40.00 - $59.99
AK,115,415,false,false,0,210.6,120,35.8,153.1,84,13.01,262.2,79,11.8,11,5,2.97,0,false,0,9ec7e166-4ad7-4ef9-a503-1bcb003aaa18,63.58,8-12,$60.00 - $79.99
ID,104,415,true,false,0,148.2,108,25.19,161.8,113,13.75,259.3,103,11.67,11,4,2.97,0,false,0,e5f5a1ed-2a42-4bb3-9934-4b9134de6077,53.58,8-12,$40.00 - $59.99
ND,59,510,false,false,0,179.4,80,30.5,232.5,99,19.76,175.8,105,7.91,14.7,3,3.97,0,false,0,1535fc49-a776-457b-91a8-dfbc4f0af49a,62.14,4-8,$60.00 - $79.99
OK,105,510,true,true,28,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,14.7,3,3.97,0,true,1,f9c35591-764d-4621-89b4-cc7756f60e2a,47.16,8-12,$40.00 - $59.99
WV,63,510,false,false,0,261.8,69,44.51,245,135,20.83,202.1,94,9.09,14.7,4,3.97,0,true,1,05df9e48-5b6c-4051-9a59-723fda9a1929,78.4,4-8,$60.00 - $79.99
GA,101,415,false,true,33,200.1,108,34.02,188.9,122,16.06,205.1,90,9.23,15.5,4,4.19,0,false,0,c0ede73e-7100-4130-8878-2e6f86f96e19,63.5,8-12,$60.00 - $79.99
DE,117,415,false,false,0,168.8,137,28.7,241.4,107,20.52,204.8,106,9.22,15.5,4,4.19,0,false,0,de8a670f-8897-4385-b5a5-eda0236670aa,62.629999999999995,8-12,$60.00 - $79.99
DC,108,408,false,true,35,215.9,106,36.7,200.6,107,17.05,195.4,107,8.79,15.5,7,4.19,0,false,0,18384a08-523c-46f0-9672-94eac00a2496,66.73,8-12,$60.00 - $79.99
NJ,95,408,true,true,37,220.2,109,37.43,185.3,99,15.75,205.1,82,9.23,4.1,2,1.11,0,true,1,99652a00-7a28-498d-887a-566395b67d6e,63.519999999999996,4-8,$60.00 - $79.99
AK,112,510,false,false,0,172.7,112,29.36,244.5,83,20.78,242.3,68,10.9,4.1,1,1.11,0,false,0,d461a01e-76d3-475e-b684-785dea2f55b7,62.15,8-12,$60.00 - $79.99
AR,173,408,false,false,0,154.6,81,26.28,147.3,100,12.52,132.9,99,5.98,6.9,5,1.86,0,false,0,a16d34ac-c347-4647-a88b-af83ace45d75,46.64,12-16,$40.00 - $59.99
AK,110,415,false,false,0,148.4,95,25.23,193.8,98,16.47,206,106,9.27,6.9,6,1.86,0,false,0,1173424c-5dfa-4bca-91d1-4c807aef2eb2,52.83,8-12,$40.00 - $59.99
HI,78,408,false,false,0,89.1,124,15.15,226.6,121,19.26,249.2,88,11.21,6.9,5,1.86,0,false,0,b100d27c-391c-4afe-9e4c-d412ae6faf0f,47.480000000000004,4-8,$40.00 - $59.99
MT,74,415,false,false,0,162.7,102,27.66,292,105,24.82,183.3,80,8.25,8.7,6,2.35,0,false,0,de419000-f566-49e7-a031-6354421cfabe,63.080000000000005,4-8,$60.00 - $79.99
HI,105,415,false,false,0,281.3,124,47.82,301.5,96,25.63,202.8,109,9.13,8.7,3,2.35,0,true,1,b4a50e4b-9878-46ee-b570-52668d7f1b22,84.929999999999993,8-12,$80.00 - $99.99
MA,35,415,false,false,0,105.6,129,17.95,258.2,129,21.95,213.1,77,9.59,8.7,3,2.35,0,false,0,0304ce8a-2570-4305-a1ed-8db05c454083,51.839999999999996,0-4,$40.00 - $59.99
MI,225,415,false,false,0,165.4,106,28.12,273.7,109,23.26,210,93,9.45,8.7,3,2.35,0,true,1,bc0405b8-229a-4ea5-ac6f-e95e8236face,63.18,16-20,$60.00 - $79.99
KY,102,415,true,false,0,209.8,85,35.67,165.7,100,14.08,230.1,92,10.35,8.7,6,2.35,0,false,0,a4a60a53-7fda-4b70-b991-d15822d767af,62.45,8-12,$60.00 - $79.99
UT,102,510,false,true,45,129.2,142,21.96,239.4,114,20.35,223.4,66,10.05,8.7,4,2.35,0,false,0,81d6e40c-51fe-40d0-a57b-3ec3cc4584d6,54.71,8-12,$40.00 - $59.99
PA,176,415,false,false,0,169.5,151,28.82,112.9,84,9.6,56.6,99,2.55,8.7,4,2.35,0,false,0,518ebea0-2ee4-4f1b-a39e-d72c21110b20,43.32,12-16,$40.00 - $59.99
AK,126,415,false,true,31,278,88,47.26,253.2,65,21.52,223.2,114,10.04,8.7,4,2.35,0,false,0,2c5cb673-c76c-45f1-801a-dba738e16b00,81.169999999999987,8-12,$80.00 - $99.99
TN,130,415,false,true,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,false,0,c50bc706-b770-4bc5-9457-dcc3ca1ab168,54.71,8-12,$40.00 - $59.99
MS,108,415,false,true,28,221.3,117,37.62,156,102,13.26,159.3,80,7.17,8.7,3,2.35,0,false,0,e4af354b-8ee1-4bbf-accc-2419b74decd8,60.4,8-12,$60.00 - $79.99
IL,151,415,true,false,0,198.7,70,33.78,209.5,106,17.81,281.9,126,12.69,12.4,4,3.35,0,false,0,b5a3e5b0-c128-497e-931a-189bec418681,67.63,12-16,$60.00 - $79.99
FL,99,408,false,false,0,155.3,93,26.4,265.7,95,22.58,145.7,67,6.56,12.4,4,3.35,0,false,0,f2267352-b3f0-43f3-bde0-67d26cd7d54f,58.89,8-12,$40.00 - $59.99
TX,98,415,false,false,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,true,1,a33274cf-e8b1-4dd6-bd89-fe048c9c44ae,74.929999999999993,8-12,$60.00 - $79.99
MA,92,408,false,true,21,227.8,107,38.73,156.4,70,13.29,259.7,72,11.69,12.4,3,3.35,0,false,0,7fe2f418-5f41-4e25-a0bb-4550c197d783,67.059999999999988,4-8,$60.00 - $79.99
OH,69,415,false,false,0,209.6,94,35.63,193.1,106,16.41,239.9,90,10.8,12.4,4,3.35,0,false,0,0f801ded-812b-4ab6-a8c9-bfe5585a27ea,66.19,4-8,$60.00 - $79.99
WI,186,408,false,false,0,206.8,104,35.16,286,115,24.31,153.9,112,6.93,12.4,6,3.35,0,false,0,37b9a6c9-cb9c-4685-9f66-c549f0fd5d04,69.75,12-16,$60.00 - $79.99
ID,104,510,false,false,0,97.2,88,16.52,155.6,85,13.23,261.6,105,11.77,12.4,5,3.35,0,false,0,d25361d1-e974-4f43-a4cd-2f612e004e73,44.87,8-12,$40.00 - $59.99
NM,80,510,false,false,0,206.3,97,35.07,154.9,98,13.17,263.6,82,11.86,12.4,12,3.35,0,false,0,830866bd-5675-4d41-b43b-1b6231ca049a,63.45,4-8,$60.00 - $79.99
OR,165,415,false,false,0,216.6,126,36.82,190.8,104,16.22,224.7,123,10.11,12.4,8,3.35,0,false,0,78295827-73c5-465a-821b-144f85e643f9,66.5,12-16,$60.00 - $79.99
AL,51,415,false,false,0,41.2,106,7,210.6,82,17.9,220.1,115,9.9,12.4,3,3.35,0,false,0,d19c3fb4-1c36-45c6-bd9c-6192733876a5,38.15,4-8,$20.00 - $39.99
CA,151,415,true,false,0,218,57,37.06,114.4,88,9.72,269.2,95,12.11,12.4,1,3.35,0,true,1,19b3d198-d522-4a0b-abf9-452859642e33,62.24,12-16,$60.00 - $79.99
MN,103,415,false,false,0,198.5,112,33.75,42.5,90,3.61,179.2,124,8.06,12.4,5,3.35,0,false,0,ce7d26cb-e590-4394-a0e5-d43d31d1ce34,48.77,8-12,$40.00 - $59.99
SD,221,510,false,true,24,180.5,85,30.69,224.1,92,19.05,205.7,103,9.26,2.4,3,0.65,0,false,0,7a485f38-8842-4741-8e75-a86c48dae41d,59.65,16-20,$40.00 - $59.99
UT,95,408,false,true,35,229.1,143,38.95,148.2,104,12.6,248.4,110,11.18,3.9,3,1.05,0,false,0,19a3a3c8-9d7a-4a9a-90c9-f9e13d23ebe0,63.78,4-8,$60.00 - $79.99
VA,127,408,false,true,25,173,91,29.41,245.8,64,20.89,300,99,13.5,4.8,3,1.3,0,false,0,3711ce8d-4968-4937-a6b2-be61dde01bb6,65.1,8-12,$60.00 - $79.99
NM,56,408,false,false,0,146.1,57,24.84,196.2,97,16.68,310.1,110,13.95,9.2,3,2.48,0,false,0,af23ef10-929f-4adb-9999-be94c25d7d52,57.949999999999996,4-8,$40.00 - $59.99
OH,75,510,false,true,46,214.1,62,36.4,200.9,111,17.08,246.8,126,11.11,9.2,6,2.48,0,false,0,2f02ad84-a973-4ff8-96e6-a0770c4a664c,67.070000000000007,4-8,$60.00 - $79.99
NE,91,510,false,true,37,162.3,107,27.59,233.9,115,19.88,277.4,94,12.48,9.2,4,2.48,0,false,0,8d736499-4415-40db-b5d1-b094338ed25b,62.43,4-8,$60.00 - $79.99
DE,90,415,false,false,0,272.2,75,46.27,122.9,96,10.45,252.6,100,11.37,9.2,2,2.48,0,false,0,5b5c0973-dec5-41cc-8b9f-0cefaacd7c49,70.570000000000007,4-8,$60.00 - $79.99
ID,77,510,false,false,0,189.5,112,32.22,207,95,17.6,214.1,91,9.63,9.2,7,2.48,0,false,0,2cd7e0a1-296a-449e-b78e-1569f6150282,61.93,4-8,$60.00 - $79.99
WV,43,408,false,false,0,230.2,147,39.13,186.7,121,15.87,128.4,100,5.78,9.2,3,2.48,0,false,0,0b30be91-a11c-4614-b403-b7345ccdef1c,63.26,0-4,$60.00 - $79.99
KY,133,415,false,false,0,226.8,87,38.56,127.9,93,10.87,160.1,89,7.2,9.2,3,2.48,0,false,0,cdc916f7-83f9-4853-bd5b-9eaadb5e964c,59.11,8-12,$40.00 - $59.99
MS,65,415,true,false,0,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,9.2,10,2.48,0,true,1,17bb620f-5055-4801-a077-91482c08b10b,74.52000000000001,4-8,$60.00 - $79.99
MA,67,415,false,true,34,161.7,114,27.49,207.6,115,17.65,205.7,114,9.26,9.2,4,2.48,0,false,0,a8476bd9-81cf-4164-8a99-b6fbee55f3b0,56.879999999999995,4-8,$40.00 - $59.99
NY,108,415,false,true,19,312.4,98,53.11,271.4,122,23.07,162.6,91,7.32,10.1,6,2.73,0,false,0,ac93a908-05f9-4da5-b0fb-96b7703da828,86.23,8-12,$80.00 - $99.99
NC,54,408,false,false,0,199.8,94,33.97,308,112,26.18,162.6,99,7.32,10.1,4,2.73,0,false,0,bfe34ad5-239f-49c5-aac5-2e32d8b9b267,70.2,4-8,$60.00 - $79.99
IL,158,415,false,true,19,127.6,88,21.69,235.2,82,19.99,195,87,8.78,10.1,3,2.73,0,false,0,10b8a274-1c0c-4fe7-9ea8-c6d87128187f,53.19,12-16,$40.00 - $59.99
RI,131,415,false,false,0,112.8,133,19.18,199.4,116,16.95,142.7,105,6.42,10.1,5,2.73,0,false,0,bd369355-2c9b-4dff-805b-bdf7fb8e2615,45.279999999999994,8-12,$40.00 - $59.99
AK,98,415,false,false,0,237.5,130,40.38,213.2,85,18.12,194.1,107,8.73,10.1,3,2.73,0,false,0,f27f5fbb-5ed3-454e-bad3-21dbadf6ab87,69.960000000000008,8-12,$60.00 - $79.99
NE,76,415,false,true,41,212.6,110,36.14,172.7,97,14.68,186.3,78,8.38,10.1,5,2.73,0,false,0,5d69457d-e821-4074-bbf5-6992dc7bd51b,61.93,4-8,$60.00 - $79.99
HI,86,408,false,true,21,197.9,99,33.64,165.6,100,14.08,208,120,9.36,10.1,9,2.73,0,false,0,7224235b-0055-42f8-adaf-b3a221f5324a,59.809999999999995,4-8,$40.00 - $59.99
NE,91,510,false,false,0,159,109,27.03,255.1,142,21.68,82.4,73,3.71,10.1,4,2.73,0,false,0,f930b96c-0959-4d9f-a740-006d9470a67a,55.15,4-8,$40.00 - $59.99
MN,125,415,false,false,0,240.7,82,40.92,269.4,85,22.9,187.1,74,8.42,10.1,3,2.73,0,true,1,90e9caa2-999b-41ab-a02b-aec696d512ed,74.97,8-12,$60.00 - $79.99
AZ,102,408,false,false,0,158,94,26.86,207.9,100,17.67,190.4,120,8.57,10.1,10,2.73,0,false,0,9dcde32d-8860-40f4-873f-343e9599d5a0,55.83,8-12,$40.00 - $59.99
CT,95,415,false,false,0,198.4,113,33.73,235.9,144,20.05,325.6,99,14.65,10.1,3,2.73,0,false,0,13673863-2101-4ed4-a026-90b159ae345e,71.160000000000011,4-8,$60.00 - $79.99
CO,57,415,false,false,0,85.9,92,14.6,193.9,127,16.48,231.5,93,10.42,10.1,2,2.73,0,false,0,6c3eccd2-3d43-40b0-a3bf-6d41fbe56323,44.23,4-8,$40.00 - $59.99
MO,101,415,false,true,29,121.1,116,20.59,186.4,100,15.84,241.7,75,10.88,10.1,6,2.73,0,false,0,2c1ee0f2-c6d9-4fac-b2b8-541ac4578000,50.04,8-12,$40.00 - $59.99
MS,68,415,false,false,0,94.1,93,16,147.6,80,12.55,213.5,85,9.61,10.1,2,2.73,0,false,0,f7b256cd-6d51-4c52-a45b-e62e1691bb91,40.889999999999993,4-8,$40.00 - $59.99
VA,72,510,false,false,0,212.7,92,36.16,306.4,100,26.04,140.3,90,6.31,12.9,6,3.48,0,false,0,29b1c529-1170-4de6-887e-499b5acf15c9,71.99,4-8,$60.00 - $79.99
DC,55,510,true,false,0,106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48,0,false,0,ec200553-caf3-4164-8e34-6431fed6688d,36.359999999999992,4-8,$20.00 - $39.99
WA,106,408,false,false,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,false,0,3c55f7ba-c6ae-474d-8f85-22c5c1ffed30,64.58,8-12,$60.00 - $79.99
IN,105,510,false,true,42,101.9,79,17.32,223.1,97,18.96,241.6,77,10.87,12.9,2,3.48,0,false,0,4329270a-4f67-4f28-8ba4-d064d26dcdaa,50.629999999999995,8-12,$40.00 - $59.99
NJ,138,510,false,false,0,220.2,89,37.43,88.3,125,7.51,195.3,79,8.79,12.9,5,3.48,0,false,0,f3425ef8-6dfd-42a2-b0f7-c7214ceb923f,57.209999999999994,8-12,$40.00 - $59.99
CA,37,415,false,false,0,191.1,69,32.49,129.2,113,10.98,207.5,117,9.34,12.9,1,3.48,0,false,0,4398cdee-ce36-437f-875c-aa418deebb82,56.29,0-4,$40.00 - $59.99
NE,64,408,false,false,0,261.9,113,44.52,148.1,99,12.59,145.2,74,6.53,13.8,4,3.73,0,false,0,a766f7de-cf3d-4aee-9aa7-c510610d87a6,67.37,4-8,$60.00 - $79.99
VA,87,415,false,false,0,171.6,119,29.17,205,107,17.43,170.6,114,7.68,13.8,4,3.73,0,false,0,918a9654-b629-42a2-bbb2-67d8af444dca,58.01,4-8,$40.00 - $59.99
LA,91,415,false,false,0,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,13.8,5,3.73,0,false,0,8791a939-2dc5-4ef9-838c-62bc33e2ddd0,59.47,4-8,$40.00 - $59.99
HI,80,510,false,false,0,157.1,77,26.71,302,69,25.67,317.9,159,14.31,15.6,4,4.21,0,false,0,66f40e4c-3092-4af0-96ef-12abc7178efa,70.899999999999991,4-8,$60.00 - $79.99
MD,120,415,false,true,40,128.1,99,21.78,247.7,78,21.05,199.7,121,8.99,15.6,3,4.21,0,false,0,c52a56a7-4105-4cc9-aeec-cdeabadc44a6,56.03,8-12,$40.00 - $59.99
OK,49,415,false,false,0,213.8,79,36.35,265.1,93,22.53,239.8,128,10.79,15.6,7,4.21,0,false,0,65719dd3-0b4a-4a22-9dc0-16bcec5c7427,73.88,4-8,$60.00 - $79.99
WV,94,415,false,false,0,85.9,113,14.6,226.7,91,19.27,279.6,110,12.58,15.6,16,4.21,0,false,0,66f5c19e-1ce0-465a-9da4-889f30af1f71,50.66,4-8,$40.00 - $59.99
AK,42,415,false,false,0,171,129,29.07,183.9,96,15.63,130.2,90,5.86,4.6,6,1.24,0,false,0,9714dba7-68fb-429e-8bd7-2855458cea86,51.800000000000004,0-4,$40.00 - $59.99
KY,132,415,false,false,0,172.7,90,29.36,344,62,29.24,301.6,113,13.57,5.5,4,1.49,0,false,0,4dfffd1e-dbda-446f-847e-457b0c06f072,73.659999999999982,8-12,$60.00 - $79.99
ID,151,415,false,false,0,194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49,0,false,0,ecadc805-d18f-4547-adb7-facb068d0d8b,69.6,12-16,$60.00 - $79.99
IN,69,408,false,false,0,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,5,1.49,0,false,0,8e050904-663e-40df-8a0c-bc5d2f5b6321,62.570000000000007,4-8,$60.00 - $79.99
AL,151,408,false,true,27,166.4,112,28.29,234.3,116,19.92,161.1,95,7.25,5.5,2,1.49,0,false,0,0e686357-e7f2-4e0c-861f-c80af2cb13df,56.95,12-16,$40.00 - $59.99
KS,137,415,false,true,19,175.3,96,29.8,241.3,146,20.51,211.4,109,9.51,7.8,2,2.11,0,false,0,4f72d5b2-ec03-4a52-8cdb-b9acf8d0fd8d,61.93,8-12,$60.00 - $79.99
RI,114,415,false,true,23,186.2,95,31.65,258.3,129,21.96,183.9,93,8.28,7.8,6,2.11,0,false,0,ccb346b8-7bf1-4146-b38e-d2f9fb6ff5b9,64,8-12,$60.00 - $79.99
IA,79,415,false,true,12,62.4,119,10.61,237.6,96,20.2,193.4,116,8.7,7.8,2,2.11,0,false,0,e6c240fb-aff3-4a84-a752-8a1524240565,41.62,4-8,$40.00 - $59.99
